bldgname,ts,chiller PowerScout.AV-9030 (Power factor),chiller PowerScout.AV-1030 (KW),powerScout 24.AV-69030 (Power factor),powerScout 24.AV-61030 (KW),HVAC Lab.CHWDP-SP (psi),HVAC Lab.CLG-O (%),HVAC Lab.CHWP-O (%),HVAC Lab.CHWR-T (F),HVAC Lab.CHWS-T (F),HVAC Lab.CHW-F (gpm),HVAC Lab.CHW-DP (psi),HVAC Lab.OA-T (F),Supply Air Ebtron.AI-2,Supply Air Ebtron.AI-1,HVAC Lab.DA1-P (in H2O),HVAC Lab.MA-T (F),VAV-7.ZN-T (F),HVAC Lab.DA-T (F),VAV-3.ZN-T (F),HVAC Lab.HWS-T (F),VAV-2.ZN-T (F),Relief Air Ebtron.AI-1,Relief Air Ebtron.AI-2,VAV-1.ZN-T (F),HVAC Lab.PH-T (F),Outside Air Ebtron.AI-1,Outside Air Ebtron.AI-2,VAV-5.ZN-T (F),HVAC Lab.PHWS-T (F),VAV-4.ZN-T (F),VAV-6.ZN-T (F),HVAC Lab.PHW-F (gpm),HVAC Lab.PHWR-T (F),VAV-7.HTG-O (%),VAV-4.DPR-O (%),HVAC Lab.STM-O (%),HVAC Lab.MAD-O (%),VAV-5.DPR-O (%),HVAC Lab.SF-O (%),VAV-1.HTG-O (%),VAV-3.HTG-O (%),HVAC Lab.PH-O (%),VAV-5.HTG-O (%),VAV-3.DPR-O (%),VAV-6.DPR-O (%),VAV-2.HTG-O (%),VAV-6.HTG-O (%),HVAC Lab.EAD-O (%),VAV-4.HTG-O (%),VAV-7.DPR-O (%),VAV-1.DPR-O (%),VAV-2.DPR-O (%),VAV-2.EFFHTG-SP (F),VAV-3.SA-F (cfm),VAV-3.ZN-SP (F),VAV-1.ZN-SP (F),VAV-4.CLG-MAXFLOW (cfm),VAV-4.EFFCLG-SP (F),VAV-5.EFFCLG-SP (F),VAV-7.EFFHTG-SP (F),VAV-7.EFFCLG-SP (F),VAV-4.SAFLOW-SP (cfm),VAV-4.ZN-SP (F),VAV-6.SAFLOW-SP (cfm),VAV-2.SAFLOW-SP (cfm),VAV-4.EFFHTG-SP (F),HVAC Lab.DAT-SP (F),VAV-2.SA-F (cfm),VAV-3.EFFHTG-SP (F),VAV-2.EFFCLG-SP (F),VAV-6.EFFCLG-SP (F),VAV-1.SA-F (cfm),HVAC Lab.DAP-SP (in. WC),VAV-5.EFFHTG-SP (F),VAV-4.SA-F (cfm),VAV-5.SAFLOW-SP (cfm),HVAC Lab.EFFDAT-SP (F),VAV-7.SAFLOW-SP (cfm),HVAC Lab.MOAFLOW-SP (cfm),VAV-6.ZN-SP (F),VAV-1.SAFLOW-SP (cfm),VAV-3.EFFCLG-SP (F),VAV-5.SA-F (cfm),VAV-4.HTGOCC-MINFLOW (cfm),VAV-1.EFFHTG-SP (F),HVAC Lab.HTGOATLOCKOUT-SP,HVAC Lab.ECONSWO-SP (F),VAV-6.SA-F (cfm),VAV-4.CLGOCC-MINFLOW (cfm),VAV-6.EFFHTG-SP (F),VAV-1.EFFCLG-SP (F),VAV-3.SAFLOW-SP (cfm),VAV-5.ZN-SP (F),VAV-7.SA-F (cfm),VAV-2.ZN-SP (cfm),PowerScout 24.AV-29030,PowerScout 24.AV-1030,PowerScout 24.AV-9030,PowerScout 24.AV-21030,PowerScout 24.AV-45030,PowerScout 24.AV-49150,PowerScout 24.AV-41160,PowerScout 24.AV-42000,HWS-kBTU (kBTU),HVAC Lab.OA-F (cfm),HVAC Lab.DA-F (cfm),HVAC Lab.HWS-DT (F),HVAC Lab.RLF-F (cfm),HVAC Lab.HWS-Q (Btuh),dif_PHT_DAT (F),HW_delta_T (F),Metasys-OAT(F),OperationStatus,OperationStatusHWPump,PHW-F,DA-F,VAV-2HTG-O,VAV-2DPR-O,total_heat (kw),total_ele (kw),HWP_power(kw),Fan_power(kw),Chiller_power(kw),CWPump_power(kw),NCDC_OAT
hvaclab,6/2/2020 23:00,0.452290237,0.422348142,0.816043496,4.405220985,19,0,100,94.06323242,94.53956604,15.46721458,-2.861606598,79.77178192,85.92819214,0,-0.006486515,84.62234497,87.18562317,83.99498749,85.6322403,83.88981628,85.1322403,31.85191917,90.25812531,84.12792969,84.23008728,8.193285942,83.57601929,81.6468277,84.94113922,85.0921936,88.30893707,-0.162672609,92.55316162,0,100,0,0,0,0,0,0,0,0,100,100,0,0,0,0,100,100,100,61,42.91762543,68.20005035,72,230,82,82,61,82,230,72,350,150,61,60.09890747,5.744660854,61,82,82,16.91171455,2.25,61,0,0,60,700,125,72,920,82,23.51948166,250,61,60,68,14.64593697,250,61,82,920,68,19.54014015,71.98999786,0.219248295,0.066102311,0.452385396,0.035875317,0.003026962,0.020567019,0.002820197,9173.963867,323290.5938,3.953119755,0,-7.350616455,27.63908195,538.0847778,0.235099792,-7.6120224,79.77178192,0,0,-0.162672609,0,0,100,0,3.823645197,0.02990372,0.007865602,0.191023941,3.594851934,57
hvaclab,6/3/2020 0:00,0.439768463,0.420523107,0.816194773,4.421349525,19,0,100,94.65968323,95.43756104,15.58511448,-2.861170292,79.77178192,85.57811737,0,-0.006486515,84.32387543,87.18562317,83.39929199,85.6322403,84.18688965,85.1322403,35.35468292,90.10398865,83.81948853,83.93240356,8.795685768,83.15584564,81.6468277,84.94113922,85.0921936,88.61133575,-0.130980194,91.65480804,0,100,0,0,0,0,0,0,0,0,100,100,0,0,0,0,100,100,100,61,42.91762543,68.20005035,72,230,82,82,61,82,230,72,350,150,61,60.09890747,5.744660854,61,82,82,16.91171455,2.25,61,0,0,60,700,125,72,920,82,23.51948166,250,61,60,68,14.64593697,250,61,82,920,68,19.54014015,71.98999786,0.222376004,0.071932063,0.463650852,0.032946143,0.002910396,0.019699413,0.002811406,9174.473633,323291.0938,11.08029461,0,-6.516456604,28.01442719,384.0870361,0.533111572,-6.713668823,79.77178192,0,0,-0.130980194,0,0,100,0,3.834292965,0.033351362,0.007326432,0.184932801,3.608682371,56
hvaclab,6/3/2020 1:00,0.448879033,0.415706664,0.814711332,4.397055626,19,0,100,95.25462341,96.03573608,15.49776649,-2.855782986,79.47205353,85.37865448,0,-0.006486515,84.02508545,87.18562317,83.10171509,85.32489014,84.18688965,85.1322403,39.06710815,90.08074951,83.81948853,83.63392639,8.211874962,82.41361237,81.6468277,84.94113922,85.0921936,88.61133575,-0.135420412,90.75902557,0,100,0,0,0,0,0,0,0,0,100,100,0,0,0,0,100,100,100,61,42.91762543,68.20005035,72,230,82,82,61,82,230,72,350,150,61,60.09890747,5.744660854,61,82,82,16.91171455,2.25,61,0,0,60,700,125,72,920,82,23.51948166,250,61,60,68,14.64593697,250,61,82,920,68,19.54014015,71.98999786,0.205026925,0.068613186,0.457049996,0.039962322,0.003004338,0.021925906,0.003106549,9174.989258,323291.5,16.05322838,0,-5.76259613,26.35820007,351.1679077,0.532211304,-5.817886353,79.47205353,0,0,-0.135420412,0,0,100,0,3.808486061,0.031359657,0.008193352,0.186602006,3.582331047,52
hvaclab,6/3/2020 2:00,0.45142433,0.427082688,0.815121353,4.379413128,19,0,100,95.84934998,96.63166809,15.52218437,-2.857182026,79.17375183,85.18776703,0,-0.006486515,84.02508545,87.18562317,82.80461121,85.32489014,84.18688965,85.1322403,3.087185144,90.17825317,83.81948853,83.33478546,9.877573967,81.32371521,81.6468277,84.94113922,85.0921936,88.61133575,-0.151783779,90.16376495,0,100,0,0,0,0,0,0,0,0,100,100,0,0,0,0,100,100,100,61,42.91762543,68.20005035,72,230,82,82,61,82,230,72,350,150,61,60.09890747,5.744660854,61,82,82,16.91171455,2.25,61,0,0,60,700,125,72,920,82,23.51948166,250,61,60,68,14.64593697,250,61,82,920,68,19.54014015,71.98999786,0.23382169,0.070992194,0.466404706,0.031107692,0.003137841,0.021150101,0.002972137,9175.499023,323291.8125,9.773098946,0,-5.140945435,4.227807522,351.1404724,0.530174255,-5.222625732,79.17375183,0,0,-0.151783779,0,0,100,0,3.802933416,0.033111093,0.007273653,0.192795516,3.569753153,48
hvaclab,6/3/2020 3:00,0.449436098,0.429017365,0.815815389,4.382125378,19,0,100,96.44698334,97.22624207,15.42291832,-2.857433796,79.17375183,85.08565521,0,-0.006486515,83.72756195,87.18562317,82.80461121,85.32489014,84.18688965,85.1322403,0,90.44269562,83.5140152,83.03735352,37.97473145,79.67839813,81.6468277,84.94113922,85.0921936,88.91487122,-0.161936373,89.56907654,0,100,0,0,0,0,0,0,0,0,100,100,0,0,0,0,100,100,100,61,42.91762543,68.20005035,72,230,82,82,61,82,230,72,350,150,61,60.09890747,5.744660854,61,82,82,16.91171455,2.25,61,0,0,60,700,125,72,920,82,23.51948166,250,61,60,68,14.64593697,250,61,82,920,68,19.54014015,71.98999786,0.254597515,0.067429207,0.45110628,0.033865843,0.003523599,0.022068111,0.002941496,9176.013672,323292.0938,15.97677326,0,-4.534805298,0,330.4574585,0.23274231,-4.627937317,79.17375183,0,0,-0.161936373,0,0,100,0,3.806861109,0.030417739,0.008622159,0.192815891,3.57500532,49
hvaclab,6/3/2020 4:00,0.458702475,0.426474303,0.816525519,4.364594936,19,0,100,96.74588776,97.52529907,15.44177341,-2.853710651,78.87504578,84.91679382,0,-0.006486515,83.43031311,87.18562317,82.50694275,85.02762604,84.18688965,85.1322403,6.237698078,89.95567322,83.21495819,82.74002075,15.51271057,79.18775177,81.6468277,84.94113922,85.0921936,88.91487122,-0.137560487,88.97248077,0,100,0,0,0,0,0,0,0,0,100,100,0,0,0,0,100,100,100,61,42.91762543,68.20005035,72,230,82,82,61,82,230,72,350,150,61,60.09890747,5.744660854,61,82,82,16.91171455,2.25,61,0,0,60,700,125,72,920,82,23.51948166,250,61,60,68,14.64593697,250,61,82,920,68,19.54014015,71.98999786,0.232030138,0.067125671,0.45677042,0.030575234,0.002865616,0.020976866,0.002917822,9176.521484,323292.4063,13.10411453,0,-4.066421509,6.523078918,251.7205048,0.233078003,-4.031341553,78.87504578,0,0,-0.137560487,0,0,100,0,3.79718336,0.030661021,0.007094376,0.195624818,3.563803145,46
hvaclab,6/3/2020 5:00,0.447650611,0.419570446,0.814086676,4.310341358,19,100,100,97.0452652,97.82234192,14.15301323,-2.838910103,78.57315826,84.73969269,871.7236938,0.308093935,83.44348145,86.87885284,82.20976257,85.02762604,83.88959503,85.1322403,2.555907249,89.85482025,83.21495819,82.44245911,39.08420181,77.32601166,81.6468277,84.94113922,85.0921936,88.91487122,-0.126230091,88.37656403,0,100,0,0,100,75.00000763,0,0,0,0,100,100,0,0,0,0,100,100,100,69.98999786,397.5419006,68.20005035,72,230,74,74,70,74,230,72,350,150,70,60.09890747,111.5377579,70,73.98999786,74,418.6546326,2.25,70,143.3986206,350,60,700,125,72,920,74,81.72606659,250,70,60,68,124.89151,250,70,74,920,68,212.5382538,71.98999786,0.4904055,0.069949195,0.470037788,4.919837952,0.002517727,0.022321424,0.002899912,9177.039063,323292.5938,24.95715904,1607.162354,-3.610679626,0.694541931,205.0993805,0.232696533,-3.435424805,78.57315826,1,1,-0.126230091,1607.162354,0,100,0,6.142406789,0.032878765,2.41271559,0.187820967,3.508991467,53
hvaclab,6/3/2020 6:00,0.45703721,0.425544024,0.816390395,4.421778679,19,53.36727524,100,64.96331024,65.39510345,13.54956627,-2.83047533,51.38620758,64.0484848,1132.863159,0.619505346,55.24443817,84.55049133,63.16742706,82.45526886,83.59199524,83.16907501,283.7766113,84.60862732,78.95233154,55.48164749,2200.301758,55.01997375,79.5122757,84.64317322,84.80989838,86.77241516,-0.129783377,91.51210785,0,100,99.58319092,100,100,99.99999237,0,0,0,0,100,100,0,0,100,0,100,100,64.80544281,69.98999786,602.0767822,68.20005035,72,230,74,74,70,74,230,72,350,150,70,65.74253082,146.3435211,70,73.98999786,74,587.7518311,2.25,70,182.1231537,350,65.74253082,700,125,72,920,74,104.2193451,250,70,60,68,186.1607208,250,70,74,920,68,298.7905273,71.98999786,0.560447454,2.826084852,0.72331357,10.44364834,0.003223472,0.021154772,0.002738795,9177.563477,323292.9063,2205.742432,2478.755615,-7.037002563,281.8182678,410.9786682,-7.685779572,-6.868934631,51.38620758,1,1,-0.129783377,2478.755615,0,64.80544281,0,11.70164875,2.044145524,5.853116126,0.194489453,3.609897643,63
hvaclab,6/3/2020 7:00,0.44665134,0.410052955,0.817179859,4.551238537,19,0.649208009,100,67.9824295,67.80002594,15.17255974,-2.894664526,53.28600693,66.03491974,1136.491943,0.631821036,69.35497284,82.4072113,64.88848114,79.94475555,82.69790649,80.73609161,253.2866669,82.40317535,76.66933441,63.93290329,1741.057007,57.17642212,77.36013794,84.04894257,83.27539063,84.62489319,-0.141045824,108.2983551,0,100,99.58319092,80.72560883,100,99.99999237,0,0,0,0,100,100,0,0,80.72560883,0,100,100,63.63370132,69.98999786,607.2553711,68.20005035,72,230,74,74,70,74,230,72,350,150,70,64.47599792,146.3435211,70,73.98999786,74,604.5439453,2.25,70,182.1231537,350,64.47599792,700,125,72,920,74,104.2193451,250,70,60,68,186.1607208,250,70,74,920,68,298.7905273,71.98999786,0.565911174,2.675904274,0.710413575,10.27404022,0.002767873,0.020018801,0.002789596,9178.100586,323293.8125,1739.681763,2496.938965,-24.43314362,251.0083771,1550.786865,-0.95557785,-24.24941254,53.28600693,1,1,-0.141045824,2496.938965,0,63.63370132,0,11.61752405,1.900998722,5.814194162,0.183150702,3.719180464,70
hvaclab,6/3/2020 8:00,0.461142957,0.424953938,0.816806853,4.587492943,19,100,100,67.62771606,67.6893158,15.8100729,-2.911125422,59.26197052,68.07837677,1127.949341,0.599005163,62.71524811,81.47238159,67.04423523,79.04701233,81.80226135,79.50617981,299.8630981,82.00689697,76.65621948,62.71382904,2236.36499,62.92271423,76.45011139,83.45075989,82.07868195,83.71334839,-0.13988094,120.6500626,0,100,99.58319092,99.10757446,100,99.99999237,0,0,0,0,100,100,0,0,99.10757446,0,100,100,64.63414001,69.98999786,607.2553711,68.20005035,72,230,74,74,70,74,230,72,350,150,70,60.49201965,146.3435211,70,73.98999786,74,596.5427856,2.25,70,182.1231537,350,60.49201965,700,125,72,920,74,104.2193451,250,70,60,68,186.1607208,250,70,74,920,68,298.7905273,71.98999786,0.553944468,2.632882118,0.710264444,10.37427139,0.002874079,0.023604034,0.00327982,9178.629883,323295.5938,2240.346924,2461.943604,-37.45029449,282.7608337,2357.362061,-4.330406189,-37.19930267,59.26197052,1,1,-0.13988094,2461.943604,0,64.63414001,0,11.559873,1.870042555,5.746770253,0.195964515,3.747095673,73
hvaclab,6/3/2020 9:00,0.449804097,0.420383036,0.815566301,4.527947903,19,100,100,69.73727417,69.21279144,15.8100729,-2.911125422,66.10322571,71.07665253,1136.091187,0.605049074,69.03897095,81.47238159,69.74881744,79.34747314,81.20500183,79.20861816,260.4460449,82.14719391,77.25351715,68.77295685,2272.657471,69.0166626,76.14855194,82.85173035,81.77890015,83.71334839,-0.132354885,127.6355667,0,100,0,99.10757446,100,99.99999237,0,0,0,0,100,100,0,0,99.10757446,0,100,100,65.77804565,69.98999786,598.3944092,68.20005035,72,230,74,74,70,74,230,72,350,150,70,60.00650787,146.3435211,70,73.98999786,74,588.7729492,2.25,70,182.1231537,350,60,700,125,72,920,74,104.2193451,250,70,60,68,186.1607208,250,70,74,920,68,298.7905273,71.98999786,0.558317721,0.069923759,0.471212238,10.56459045,0.002987505,0.026166338,0.003655451,9179.168945,323297.9688,2270.485107,2461.461914,-44.80136871,244.5809784,2668.355957,-0.975860596,-44.78383636,66.10322571,1,1,-0.132354885,2461.461914,0,65.77804565,0,9.813278731,0.032948931,5.898398064,0.189090012,3.692841724,75
hvaclab,6/3/2020 10:00,0.462411225,0.425114721,0.816910803,4.488693714,19,100,100,78.48126984,78.24889374,15.91026592,-2.911125422,72.20835114,80.74111176,1138.145752,0.598376036,81.06615448,82.69569397,79.79899597,80.55582428,80.90712738,79.81026459,101.400238,75.115448,79.10474396,80.26516724,100.6373367,76.48791504,76.14855194,82.25701904,82.0868988,83.71334839,-0.121465549,120.9522705,0,100,0,13.00803471,100,99.99999237,0,0,0,0,100,100,0,0,13.00803471,0,100,100,65.77804565,69.98999786,598.3944092,68.20005035,72,230,74,74,70,74,230,72,350,150,70,60.00650787,146.3435211,70,73.98999786,74,588.7729492,2.25,70,182.1231537,350,60,700,125,72,920,74,104.2193451,250,70,60,68,186.1607208,250,70,74,920,68,298.7905273,71.98999786,0.564551234,0.068074487,0.47284776,10.38933468,0.003287433,0.021510469,0.002891572,9179.691406,323300.375,125.2915573,2473.843506,-38.58018494,102.3726273,2108.773682,0.466171265,-38.69525146,72.20835114,1,1,-0.121465549,2473.843506,0,65.77804565,0,9.760940791,0.032188869,5.865311716,0.196577819,3.666862388,74
hvaclab,6/3/2020 11:00,0.448408276,0.422288895,0.814226925,4.446163177,19,100,100,82.42985535,82.78622437,16.00926971,-2.905076504,75.20132446,84.95886993,1167.524292,0.591566741,82.85592651,83.99582672,83.99303436,82.06040192,80.90712738,81.32892609,67.05995178,76.75268555,81.22790527,82.35124207,121.6101074,79.56546021,77.05602264,81.95993805,82.99884033,84.60935211,-0.124472149,115.2286301,0,100,0,14.28897572,100,99.99999237,0,0,0,0,100,100,0,0,14.28897572,0,100,100,67.40659332,69.98999786,590.6489258,68.20005035,72,230,74,74,70,74,230,72,350,150,70,60.00650787,150.5199585,70,73.98999786,74,588.4327393,2.25,70,204.80867,350,60,700,125,72,920,74,104.2193451,250,70,60,68,186.1607208,250,70,74,920,68,298.7905273,71.98999786,0.555255115,0.067202397,0.460796446,10.01330376,0.002979072,0.020363433,0.002838646,9180.22168,323302.4688,118.2655563,2513.879883,-33.07865906,30.39199638,1852.817261,-1.641792297,-33.26869202,75.20132446,1,1,-0.124472149,2513.879883,0,67.40659332,0,9.400448364,0.030966626,5.559938129,0.189357835,3.620185774,77
hvaclab,6/3/2020 12:00,0.445422471,0.413788617,0.815363944,4.44416523,19,100,100,83.33220673,83.68948364,16.10830879,-2.905076504,75.6024704,86.09832001,1157.456787,0.592739522,83.45093536,84.01972198,85.18453979,82.96733856,80.90712738,82.2389679,64.64627075,76.78866577,82.12220764,82.94682312,99.03253937,79.81946564,77.6530304,81.95993805,83.59549713,85.20832825,-0.119368672,110.7188797,0,100,0,8.757849693,100,99.99999237,0,0,0,0,100,100,0,0,8.757849693,0,100,100,67.40659332,69.98999786,590.6489258,68.20005035,72,230,74,74,70,74,230,72,350,150,70,60.00650787,150.5199585,70,73.98999786,74,582.276001,2.25,70,204.80867,350,60,700,125,72,920,74,104.2193451,250,70,60,68,186.1607208,250,70,74,920,68,298.7905273,71.98999786,0.553517222,0.069739312,0.47046116,10.18819046,0.002695859,0.01979251,0.002985508,9180.750977,323304.2813,129.2757263,2554.255615,-28.5993576,52.84689331,1536.240356,-2.237716675,-28.75894165,75.6024704,1,1,-0.119368672,2554.255615,0,67.40659332,0,9.480071358,0.032809638,5.639338885,0.184310748,3.623612088,80
hvaclab,6/3/2020 13:00,0.469392121,0.424225479,0.814785779,4.462063313,19,100,100,83.92695618,84.28536224,16.11190987,-2.905076504,74.91104889,86.72195435,1164.233521,0.591179609,84.04669952,84.63790894,85.78108978,83.57281494,81.50360107,83.14432526,11.35282898,78.46825409,82.72976685,83.54295349,117.9480896,79.21746826,78.25515747,82.25772858,84.20186615,85.8083725,-0.121443018,107.1279373,0,100,0,13.84553909,100,99.99999237,0,0,0,0,100,100,0,0,13.84553909,0,100,100,67.40659332,69.98999786,590.6489258,68.20005035,72,230,74,74,70,74,230,72,350,150,70,60.00650787,150.5199585,70,73.98999786,74,582.276001,2.25,70,204.80867,350,60,700,125,72,920,74,104.2193451,250,70,60,68,186.1607208,250,70,74,920,68,298.7905273,71.98999786,0.552885354,0.065523289,0.460561275,10.06878471,0.003309683,0.018637983,0.002596219,9181.274414,323305.9375,116.8805695,2535.933594,-24.76809692,54.87969589,1353.560547,-2.238136292,-24.87020874,74.91104889,1,1,-0.121443018,2535.933594,0,67.40659332,0,9.431814913,0.03017749,5.566883596,0.199128097,3.63562573,65
hvaclab,6/3/2020 14:00,0.460374385,0.413579762,0.81840837,4.487896919,19,100,100,84.52290344,84.88219452,16.11190987,-2.905076504,74.89509583,87.24759674,1162.650391,0.584781408,84.64212036,84.94295502,86.37550354,84.17059326,81.80348206,83.74320221,60.8925972,78.53401184,83.33249664,84.43778992,140.8149872,79.044487,78.55702209,82.5549469,84.81256104,86.10716248,-0.138610944,104.1254578,0,100,0,8.989783287,100,99.99999237,0,0,0,0,100,100,0,0,8.989783287,0,100,100,67.80236816,69.98999786,583.7477417,68.20005035,72,230,74,74,70,74,230,72,350,150,70,60.00650787,150.5199585,70,73.98999786,74,579.5187378,2.25,70,204.80867,350,60,700,125,72,920,74,101.9561996,250,70,60,68,186.1607208,250,70,74,920,68,296.8674622,71.98999786,0.553416908,0.06604974,0.463921636,9.968369484,0.002888785,0.021199072,0.002973338,9181.803711,323307.25,160.5435181,2487.794678,-21.4364624,64.74169159,1337.097778,-1.937713623,-21.57051086,74.89509583,1,1,-0.138610944,2487.794678,0,67.80236816,0,9.41064005,0.030641903,5.516664215,0.190401529,3.672932402,67
hvaclab,6/3/2020 15:00,0.452450305,0.432481647,0.818006277,4.473862171,19,100,100,84.82008362,85.17959595,16.11190987,-2.905076504,66.57952118,87.37740326,1163.590454,0.589466631,84.93917847,85.24471283,86.37550354,84.46913147,82.40068817,84.04457855,36.32011032,77.5517807,83.33249664,84.43818665,118.7404938,70.85302734,79.16017151,82.85270691,85.11474609,86.40956879,-0.151521906,101.7312698,0,100,0,11.15498066,100,99.99999237,0,0,0,0,100,100,0,0,11.15498066,0,100,100,67.80236816,69.98999786,583.7477417,68.20005035,72,230,74,74,70,74,230,72,350,150,70,60.00650787,150.5199585,70,73.98999786,74,571.5175781,2.25,70,204.80867,350,60,700,125,72,920,74,101.9561996,250,70,60,68,186.1607208,250,70,74,920,68,296.8674622,71.98999786,0.549554408,0.067803368,0.457861513,9.838731766,0.00305747,0.021086069,0.00288629,9182.325195,323308.4063,155.8924713,2551.049561,-18.61295319,37.65680313,1269.121582,-1.937316895,-18.87856293,66.57952118,1,1,-0.151521906,2551.049561,0,67.80236816,0,9.293286751,0.031044553,5.406918407,0.195676453,3.659647339,74
hvaclab,6/3/2020 16:00,0.455487758,0.4127841,0.816248,4.575642109,19,100,100,71.44319153,71.4797821,15.80501842,-2.905076504,63.34437943,72.16216278,1140.290771,0.602122784,66.93760681,85.23822021,71.01170349,82.62200928,82.40068817,82.19509888,98.04853821,80.93688202,79.56046295,66.95924377,2256.026855,67.03005981,78.85354614,82.85270691,84.51530457,85.80825043,-0.138331667,99.34511566,0,100,0,100,100,99.99999237,0,0,0,0,100,100,0,0,100,0,100,100,66.74748993,69.98999786,583.7477417,68.20005035,72,230,74,74,70,74,230,72,350,150,70,60.00650787,150.5199585,70,73.98999786,74,582.276001,2.25,70,204.80867,350,60,700,125,72,920,74,101.9561996,250,70,60,68,186.1607208,250,70,74,920,68,296.8674622,71.98999786,0.550953627,0.067518041,0.453103989,10.32333183,0.003192754,0.020913651,0.002904896,9182.859375,323309.4063,2256.026855,2475.102051,-16.25232697,167.1911163,1011.69519,-4.052459717,-16.49240875,63.34437943,1,1,-0.138331667,2475.102051,0,66.74748993,0,9.641146628,0.030592694,5.687677112,0.188018104,3.734858719,73
hvaclab,6/3/2020 17:00,0.448393226,0.420685977,0.814309537,4.506714344,19,100,100,76.25832367,75.29310608,15.90497017,-2.905076504,71.31473541,78.39289093,1140.445801,0.596858919,81.93360138,84.30181885,77.12606049,82.01940918,82.10080719,81.28017426,2.199153662,84.70046997,79.56221771,80.94490814,120.0892334,75.28463745,77.95549011,82.85270691,83.91075134,85.20400238,-0.113150619,97.25219727,0,100,0,11.7376976,100,99.99999237,0,0,0,0,100,100,0,0,11.7376976,0,100,100,65.74084473,69.98999786,599.9314575,68.20005035,72,230,74,74,70,74,230,72,350,150,70,60.00650787,150.5199585,70,73.98999786,74,579.5187378,2.25,70,204.80867,350,60,700,125,72,920,74,101.9561996,250,70,60,68,186.1607208,250,70,74,920,68,296.8674622,71.98999786,0.551292956,0.067256093,0.453349948,10.11223888,0.002756388,0.023137528,0.003272054,9183.379883,323310.3125,123.8538742,2465.063477,-14.32013702,1.34668839,729.1495361,3.818847656,-14.39949036,71.31473541,1,1,-0.113150619,2465.063477,0,65.74084473,0,9.463789826,0.030490546,5.574806065,0.188632742,3.669860473,71
hvaclab,6/3/2020 18:00,0.445877671,0.422441453,0.818415582,4.451066971,19,100,100,83.47141266,83.76655579,16.10482025,-2.905076504,72.2868576,85.56191254,258.9807739,0.029118318,84.31980133,85.58319855,84.99956512,83.52321625,82.10080719,82.79834747,68.79873657,76.59102631,82.64439392,83.64677429,8.19178009,76.68858337,78.25340271,82.85270691,84.21363068,85.81546783,-0.111013398,95.76451111,0,100,0,0,0,0,0,0,0,0,100,100,0,0,0,0,100,100,100,61,125.8604889,68.20005035,72,230,82,82,61,82,230,72,350,150,61,60.00650787,37.48115158,61,82,82,114.4541779,2.25,61,39.44210052,0,60,700,125,72,920,82,29.11518669,250,61,60,68,31.01428795,250,61,82,920,68,62.71388245,71.98999786,0.382378757,0.066574231,0.467848092,0.929906428,0.0029779,0.02134528,0.003033738,9183.910156,323311.125,7.6380229,685.6796875,-12.50852966,68.67208862,624.8764648,-1.352790833,-12.9118042,72.2868576,0,1,-0.111013398,685.6796875,0,100,0,4.217902868,0.031146627,0.355576464,0.188357211,3.642822566,68
hvaclab,6/3/2020 19:00,0.457453847,0.420366764,0.815371156,4.438257217,19,0,100,85.56638336,85.8660965,15.35465336,-2.873963833,77.67156982,85.83030701,0,-0.001051679,83.42523956,85.27151489,84.99988556,83.52321625,82.10080719,83.09744263,7.679806709,78.84712219,82.64439392,83.04988098,0.036638409,83.09608459,78.85993958,83.15054321,84.21363068,86.72851563,-0.133871064,94.26853943,0,100,0,0,0,0,0,0,0,0,100,100,0,0,0,0,100,100,100,61,38.38631821,68.20005035,72,230,82,82,61,82,230,72,350,150,61,60.00650787,14.72633171,61,82,82,16.91171455,2.25,61,0,0,60,700,125,72,920,82,4.4785676,250,61,60,68,5.261380672,250,61,82,920,68,16.34796715,71.98999786,0.272188038,0.066035837,0.453742921,0.032907385,0.003427227,0.020943638,0.002842458,9184.428711,323311.8438,10.9079113,0,-10.8224411,65.25119781,651.965271,-1.950004578,-11.11799622,77.67156982,0,0,-0.133871064,0,0,100,0,3.8500456,0.029963294,0.008956997,0.192298393,3.618826917,61
hvaclab,6/3/2020 20:00,0.459110469,0.415783405,0.814867616,4.419951439,19,0,100,87.3631134,87.65927124,15.36584949,-2.873963833,78.57319641,85.73840332,0,-0.001051679,83.12751007,85.27151489,84.4052124,84.12669373,82.39939117,83.39453888,0.504248261,86.84522247,82.94711304,83.04988098,16.75245667,81.94729614,79.46867371,83.45110321,84.21363068,87.33218384,-0.166335374,93.07478333,0,100,0,0,0,0,0,0,0,0,100,100,0,0,0,0,100,100,100,61,38.38631821,68.20005035,72,230,82,82,61,82,230,72,350,150,61,60.00650787,14.72633171,61,82,82,16.91171455,2.25,61,0,0,60,700,125,72,920,82,4.4785676,250,61,60,68,5.261380672,250,61,82,920,68,16.34796715,71.98999786,0.28235665,0.066470169,0.454249471,0.031421483,0.002849398,0.020427486,0.003035812,9184.938477,323312.4688,14.12101746,0,-9.352378845,1.49607265,700.0341187,-1.355331421,-9.623680115,78.57319641,0,0,-0.166335374,0,0,100,0,3.831631908,0.030194039,0.008872065,0.190890514,3.601675291,58
